id_criterio,id_proveedor,id_obra,id_tipo_proveedor,id_corte_evaluacion,puntaje_maximo,puntaje_promedio,evaluado
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",BALLESTEROS CONSTRUCCIONES Y PROYECTOS S.A.S.,CONSORCIO YDN ARN,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el uso de los elementos de protección personal,BALLESTEROS CONSTRUCCIONES Y PROYECTOS S.A.S.,CONSORCIO YDN ARN,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,BALLESTEROS CONSTRUCCIONES Y PROYECTOS S.A.S.,CONSORCIO YDN ARN,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con los reportes de accidentes presentados,BALLESTEROS CONSTRUCCIONES Y PROYECTOS S.A.S.,CONSORCIO YDN ARN,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,BALLESTEROS CONSTRUCCIONES Y PROYECTOS S.A.S.,CONSORCIO YDN ARN,Mano de obra o subcontratistas,09/15/2025,5,3.00,si
Cumple con el servicio dentro del programa establecido,EXPERT SOLUCIONES S.A.S,CONSORCIO YDN ARN,Servicios profesionales,09/15/2025,30,26.67,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,EXPERT SOLUCIONES S.A.S,CONSORCIO YDN ARN,Servicios profesionales,09/15/2025,25,21.67,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,EXPERT SOLUCIONES S.A.S,CONSORCIO YDN ARN,Servicios profesionales,09/15/2025,25,20.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,EXPERT SOLUCIONES S.A.S,CONSORCIO YDN ARN,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,MANUFACTURAS DE CEMENTO S. A EN REORGANIZACION- TITAN,CONSORCIO YDN ARN,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,MANUFACTURAS DE CEMENTO S. A EN REORGANIZACION- TITAN,CONSORCIO YDN ARN,Insumos,09/15/2025,25,18.33,si
Servicio postventa,MANUFACTURAS DE CEMENTO S. A EN REORGANIZACION- TITAN,CONSORCIO YDN ARN,Insumos,09/15/2025,20,20.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,MANUFACTURAS DE CEMENTO S. A EN REORGANIZACION- TITAN,CONSORCIO YDN ARN,Insumos,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,17.33,si
Suministra el personal competente para el servicio que presta,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,18.67,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,4.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,4.00,si
Cumple con el uso de los elementos de protección personal,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ALUNAS S.A.S. MAQUINARIA,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el servicio dentro del programa establecido,VETA TECH S.A.S,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,30,22.50,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,VETA TECH S.A.S,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,20.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,VETA TECH S.A.S,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,20.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,VETA TECH S.A.S,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,20,20.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,20.00,si
Continuidad y rendimiento en la prestación del servicio,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,16.00,si
Suministra el personal competente para el servicio que presta,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,20.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el uso de los elementos de protección personal,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,EQUINVEST S.A.S.,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el servicio dentro del programa establecido,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA DISEÑOS,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,30,26.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA DISEÑOS,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,22.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA DISEÑOS,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,21.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA DISEÑOS,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,20,20.00,si
Programación y ejecución de los trabajos de campo,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA LABORATORIO,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,30,23.33,si
Cumple con las fechas definidas para entrega de informes,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA LABORATORIO,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,30,25.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA LABORATORIO,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,20,15.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental o certificados de calibración,AUSCULTAR SOCIEDAD POR ACCIONES SIMPLIFICADA LABORATORIO,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,20,17.50,si
Cumple con las especificaciones técnicas,FERRETERIA AFC SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,35,33.33,si
Entrega oportuna del producto,FERRETERIA AFC SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,25,21.67,si
Servicio postventa,FERRETERIA AFC SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,20,18.33,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,FERRETERIA AFC SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,NCI NUEVO CONCEPTO DE INGENIERIA LTDA,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,30,25.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,NCI NUEVO CONCEPTO DE INGENIERIA LTDA,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,22.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,NCI NUEVO CONCEPTO DE INGENIERIA LTDA,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,21.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,NCI NUEVO CONCEPTO DE INGENIERIA LTDA,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,20,20.00,si
Programación y ejecución de los trabajos de campo,SOLUCIONES TOPOGRAFICAS Y CONSTRUCCIONES LESER S.A.S,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,30,21.67,si
Cumple con las fechas definidas para entrega de informes,SOLUCIONES TOPOGRAFICAS Y CONSTRUCCIONES LESER S.A.S,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,30,25.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SOLUCIONES TOPOGRAFICAS Y CONSTRUCCIONES LESER S.A.S,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,20,16.67,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental o certificados de calibración,SOLUCIONES TOPOGRAFICAS Y CONSTRUCCIONES LESER S.A.S,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,20,17.50,si
Cumple con el servicio dentro del programa establecido,IHT SAS,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,30,24.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,IHT SAS,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,23.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,IHT SAS,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,22.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,IHT SAS,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,20,20.00,si
Programación y ejecución de los trabajos de campo,SM INGENIERIA Y TOPOGRAFIA SAS,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,30,30.00,si
Cumple con las fechas definidas para entrega de informes,SM INGENIERIA Y TOPOGRAFIA SAS,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,SM INGENIERIA Y TOPOGRAFIA SAS,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,20,20.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental o certificados de calibración,SM INGENIERIA Y TOPOGRAFIA SAS,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,20,16.67,si
Programación y ejecución de los trabajos de campo,E.I.E.ECHEVERRY INGENIERIA Y ENSAYOS SAS,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,30,28.33,si
Cumple con las fechas definidas para entrega de informes,E.I.E.ECHEVERRY INGENIERIA Y ENSAYOS SAS,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,30,30.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,E.I.E.ECHEVERRY INGENIERIA Y ENSAYOS SAS,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,20,20.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental o certificados de calibración,E.I.E.ECHEVERRY INGENIERIA Y ENSAYOS SAS,CONSORCIO ALIANZA YDN POLOCC,Laboratorio y topografía,09/15/2025,20,18.75,si
Cumple con las especificaciones técnicas,SANCHEZ PEREZ NESLLY GEANINE,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,35,30.00,si
Entrega oportuna del producto,SANCHEZ PEREZ NESLLY GEANINE,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,25,20.00,si
Servicio postventa,SANCHEZ PEREZ NESLLY GEANINE,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,20,15.00,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,SANCHEZ PEREZ NESLLY GEANINE,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,20,20.00,si
Cumple con el servicio dentro del programa establecido,INGENIERIA Y TRANSPORTES LAMD S A S,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,30,22.50,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,INGENIERIA Y TRANSPORTES LAMD S A S,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,18.75,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,INGENIERIA Y TRANSPORTES LAMD S A S,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,16.25,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,INGENIERIA Y TRANSPORTES LAMD S A S,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas de los materiales,CANTERA VILLA PAULA SAS,CONSORCIO ALIANZA YDN POLOCC,Agregados y canteras,09/15/2025,30,28.33,si
Disponibilidad del material,CANTERA VILLA PAULA SAS,CONSORCIO ALIANZA YDN POLOCC,Agregados y canteras,09/15/2025,20,15.00,si
Entregas oportunas,CANTERA VILLA PAULA SAS,CONSORCIO ALIANZA YDN POLOCC,Agregados y canteras,09/15/2025,20,18.33,si
Vigencia de licencias que apliquen,CANTERA VILLA PAULA SAS,CONSORCIO ALIANZA YDN POLOCC,Agregados y canteras,09/15/2025,30,30.00,si
Cumple con las especificaciones técnicas,POLIMIX CONCRETO COLOMBIA SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,POLIMIX CONCRETO COLOMBIA SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,25,25.00,si
Servicio postventa,POLIMIX CONCRETO COLOMBIA SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,20,18.33,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,POLIMIX CONCRETO COLOMBIA SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas del servicio,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,20,20.00,si
Cumple con el programa de obra,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,20,16.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,10,8.00,si
Aporta positivamente a la solución de problemas en el proyecto,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,10,8.67,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el uso de los elementos de protección personal,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,BOTERO INGENIEROS S.A.S,CONSORCIO ALIANZA YDN POLOCC,Mano de obra o subcontratistas,09/15/2025,5,4.33,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,16.00,si
Continuidad y rendimiento en la prestación del servicio,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,16.00,si
Suministra el personal competente para el servicio que presta,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,20,16.00,si
"Cumple oportunamente con la documentación solicitada para el ingreso del personal (EPS, ARL, AFP, etc.)",RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los aportes de seguridad social,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con la realización de exámenes ocupacionales del personal,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
"Participa activamente en actividades SST: inducciones, capacitaciones, inspecciones",RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el uso de los elementos de protección personal,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el reporte de todas las novedades del personal y entrega de paz y salvo de personal retirado,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con los reportes de accidentes presentados,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,RICO CORTES JUAN CARLOS,CONSORCIO ALIANZA YDN POLOCC,Maquinaria y equipo,09/15/2025,5,5.00,si
Cumple con el servicio dentro del programa establecido,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,30,28.00,si
Ofrece capacidad de respuesta ante las solicitudes de los clientes,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,21.00,si
Cumple oportunamente con los registros solicitados del SG-SST y ambiental,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,25,22.00,si
Cumple con todos los permisos o licencias requeridas para la prestación del servicio,ASSO LTDA ASESORIAS Y SERVICIOS EN SALUD OCUPACIONAL,CONSORCIO ALIANZA YDN POLOCC,Servicios profesionales,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas de los materiales,GRAVA ANDINA SAS,CONSORCIO ALIANZA YDN POLOCC,Agregados y canteras,09/15/2025,30,30.00,si
Disponibilidad del material,GRAVA ANDINA SAS,CONSORCIO ALIANZA YDN POLOCC,Agregados y canteras,09/15/2025,20,18.33,si
Entregas oportunas,GRAVA ANDINA SAS,CONSORCIO ALIANZA YDN POLOCC,Agregados y canteras,09/15/2025,20,18.33,si
Vigencia de licencias que apliquen,GRAVA ANDINA SAS,CONSORCIO ALIANZA YDN POLOCC,Agregados y canteras,09/15/2025,30,30.00,si
Cumple con las especificaciones técnicas,NACIONAL DE ELECTRICOS H H LTDA,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,35,35.00,si
Entrega oportuna del producto,NACIONAL DE ELECTRICOS H H LTDA,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,25,23.33,si
Servicio postventa,NACIONAL DE ELECTRICOS H H LTDA,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,20,18.33,si
Entrega de certificado de calidad / ficha técnica / hoja de seguridad,NACIONAL DE ELECTRICOS H H LTDA,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,20,20.00,si
Cumple con las especificaciones técnicas,DISTRIALIADOS JG SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,35,33.33,si
Entrega oportuna del producto,DISTRIALIADOS JG SAS,CONSORCIO ALIANZA YDN POLOCC,Insumos,09/15/2025,25,21.67,si
